,index,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,Tenure_month,FALSE,has_churned,has_phone,has_internet,has_internet_and_phone,partner_dependents,Start_day,Monthly_charges,Validation,Contract Type,Phone Type,Internet Type,Monthly Tenure,single_no_dependents,projected
517,3389,4818-QIUFN,Female,1,No,No,2,2,0,Electronic check,79.15,1520.9,Yes,19.2,True,True,True,True,True,0,2019-07-02,79.15,1,Month-to-Month,Two or More Lines,Fiber Optic,19.0,1,0
518,3366,4800-VHZKI,Female,0,No,No,1,0,0,Mailed check,19.9,19.9,Yes,1.0,True,True,True,False,False,0,2021-01-02,19.9,1,Month-to-Month,One Line,No Internet Service,1.0,1,0
519,3394,4822-NGOCH,Female,0,No,No,2,2,0,Electronic check,84.45,1058.6,Yes,12.5,True,True,True,True,True,0,2020-02-02,84.45,1,Month-to-Month,Two or More Lines,Fiber Optic,13.0,1,0
520,3395,4822-RVYBB,Male,1,No,No,2,2,0,Electronic check,100.6,819.4,Yes,8.1,False,True,True,True,True,0,2020-06-02,100.6,1,Month-to-Month,Two or More Lines,Fiber Optic,8.0,1,0
521,3396,4822-YCXMX,Male,0,No,No,2,2,0,Electronic check,84.8,2043.45,Yes,24.1,False,True,True,True,True,0,2019-02-02,84.8,1,Month-to-Month,Two or More Lines,Fiber Optic,24.0,1,0
522,5197,7314-OXENN,Male,0,No,No,2,2,0,Electronic check,82.0,184.65,Yes,2.3,False,True,True,True,True,0,2020-12-02,82,1,Month-to-Month,Two or More Lines,Fiber Optic,2.0,1,0
523,3369,4803-AXVYP,Female,1,No,No,2,2,0,Electronic check,99.55,3734.25,Yes,37.5,True,True,True,True,True,0,2018-01-02,99.55,1,Month-to-Month,Two or More Lines,Fiber Optic,38.0,1,0
524,3331,4745-LSPLO,Male,0,No,No,1,0,0,Mailed check,20.5,20.5,Yes,1.0,False,True,True,False,False,0,2021-01-02,20.5,1,Month-to-Month,One Line,No Internet Service,1.0,1,0
525,3334,4749-VFKVB,Female,0,No,No,2,1,0,Mailed check,50.1,50.1,Yes,1.0,True,True,True,True,True,0,2021-01-02,50.1,1,Month-to-Month,Two or More Lines,DSL,1.0,1,0
526,5236,7377-DMMRI,Male,0,No,No,1,1,0,Electronic check,47.8,92.45,Yes,1.9,False,True,True,True,True,0,2021-01-02,47.8,1,Month-to-Month,One Line,DSL,2.0,1,0
527,3336,4750-ZRXIU,Female,1,No,No,2,2,0,Electronic check,84.6,360.1,Yes,4.3,True,True,True,True,True,0,2020-10-02,84.6,1,Month-to-Month,Two or More Lines,Fiber Optic,4.0,1,0
528,3340,4759-TRPLW,Male,0,No,No,1,2,0,Electronic check,70.4,70.4,Yes,1.0,False,True,True,True,True,0,2021-01-02,70.4,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
529,3343,4763-PGDPO,Female,0,No,No,1,2,0,Electronic check,70.4,281.0,Yes,4.0,True,True,True,True,True,0,2020-11-02,70.4,1,Month-to-Month,One Line,Fiber Optic,4.0,1,0
530,5228,7359-PTSXY,Male,0,No,No,1,1,0,Electronic check,45.75,45.75,Yes,1.0,False,True,True,True,True,0,2021-01-02,45.75,1,Month-to-Month,One Line,DSL,1.0,1,0
531,3357,4786-UKSNZ,Male,0,No,No,1,0,0,Mailed check,20.2,20.2,Yes,1.0,False,True,True,False,False,0,2021-01-02,20.2,1,Month-to-Month,One Line,No Internet Service,1.0,1,0
532,3562,5049-GLYVG,Male,0,No,No,1,0,0,Mailed check,20.6,20.6,Yes,1.0,False,True,True,False,False,0,2021-01-02,20.6,1,Month-to-Month,One Line,No Internet Service,1.0,1,0
533,3564,5052-PNLOS,Male,0,No,No,2,2,0,Bank transfer (automatic),105.35,323.25,Yes,3.1,False,True,True,True,True,0,2020-11-02,105.35,1,Month-to-Month,Two or More Lines,Fiber Optic,3.0,1,0
534,3804,5349-IECLD,Male,0,No,No,1,2,0,Electronic check,94.95,178.1,Yes,1.9,False,True,True,True,True,0,2021-01-02,94.95,1,Month-to-Month,One Line,Fiber Optic,2.0,1,0
535,3780,5318-IXUZF,Female,0,No,No,1,2,0,Bank transfer (automatic),87.15,183.75,Yes,2.1,True,True,True,True,True,0,2020-12-02,87.15,1,Month-to-Month,One Line,Fiber Optic,2.0,1,0
536,4989,7016-BPGEU,Female,0,No,No,0,1,0,Credit card (automatic),25.1,712.85,Yes,28.4,True,True,False,True,False,0,2018-10-02,25.1,1,Month-to-Month,No Phone Service,DSL,28.0,1,0
537,4979,7005-CCBKV,Male,0,No,No,1,2,0,Electronic check,84.4,556.35,Yes,6.6,False,True,True,True,True,0,2020-08-02,84.4,1,Month-to-Month,One Line,Fiber Optic,7.0,1,0
538,4978,7000-WCEVQ,Female,1,No,No,2,1,0,Mailed check,61.6,1174.35,Yes,19.1,True,True,True,True,True,0,2019-07-02,61.6,1,Month-to-Month,Two or More Lines,DSL,19.0,1,0
539,4975,6996-KNSML,Female,0,No,No,1,2,0,Electronic check,74.9,74.9,Yes,1.0,True,True,True,True,True,0,2021-01-02,74.9,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
540,3809,5356-RHIPP,Male,0,No,No,1,0,0,Mailed check,20.2,20.2,Yes,1.0,False,True,True,False,False,0,2021-01-02,20.2,1,Month-to-Month,One Line,No Internet Service,1.0,1,0
541,3810,5357-TZHPP,Male,1,No,No,2,2,0,Credit card (automatic),84.4,732.5,Yes,8.7,False,True,True,True,True,0,2020-06-02,84.4,1,Month-to-Month,Two or More Lines,Fiber Optic,9.0,1,0
542,3813,5364-EVNIB,Male,0,No,No,1,2,0,Electronic check,79.8,973.45,Yes,12.2,False,True,True,True,True,0,2020-02-02,79.8,1,Month-to-Month,One Line,Fiber Optic,12.0,1,0
543,3816,5366-IJEQJ,Male,0,No,No,2,2,0,Electronic check,88.7,1761.45,Yes,19.9,False,True,True,True,True,0,2019-07-02,88.7,1,Month-to-Month,Two or More Lines,Fiber Optic,20.0,1,0
544,4969,6993-OHLXR,Female,0,No,No,1,2,0,Electronic check,68.95,119.75,Yes,1.7,True,True,True,True,True,0,2021-01-02,68.95,1,Month-to-Month,One Line,Fiber Optic,2.0,1,0
545,3745,5275-SQEIZ,Male,0,No,No,1,2,0,Mailed check,80.85,80.85,Yes,1.0,False,True,True,True,True,0,2021-01-02,80.85,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
546,3746,5276-KQWHG,Female,1,No,No,1,2,0,Electronic check,69.6,131.65,Yes,1.9,True,True,True,True,True,0,2021-01-02,69.6,1,Month-to-Month,One Line,Fiber Optic,2.0,1,0
547,3747,5277-ZLOOR,Female,1,No,No,2,2,0,Electronic check,85.55,187.45,Yes,2.2,True,True,True,True,True,0,2020-12-02,85.55,1,Month-to-Month,Two or More Lines,Fiber Optic,2.0,1,0
548,3749,5281-BUZGT,Male,1,No,No,2,2,0,Electronic check,90.85,3186.7,Yes,35.1,False,True,True,True,True,0,2018-03-02,90.85,1,Month-to-Month,Two or More Lines,Fiber Optic,35.0,1,0
549,5001,7028-DVOIQ,Male,1,No,No,2,2,0,Electronic check,99.05,3395.8,Yes,34.3,False,True,True,True,True,0,2018-04-02,99.05,1,Month-to-Month,Two or More Lines,Fiber Optic,34.0,1,0
550,3764,5299-SJCZT,Male,0,No,No,2,2,0,Bank transfer (automatic),101.55,298.35,Yes,2.9,False,True,True,True,True,0,2020-12-02,101.55,1,Month-to-Month,Two or More Lines,Fiber Optic,3.0,1,0
551,3765,5301-GAUUY,Male,0,No,No,2,2,0,Bank transfer (automatic),80.35,2596.15,Yes,32.3,False,True,True,True,True,0,2018-06-02,80.35,1,Month-to-Month,Two or More Lines,Fiber Optic,32.0,1,0
552,4997,7024-OHCCK,Female,1,No,No,2,2,0,Electronic check,93.85,170.85,Yes,1.8,True,True,True,True,True,0,2021-01-02,93.85,1,Month-to-Month,Two or More Lines,Fiber Optic,2.0,1,0
553,3823,5376-DEQCP,Female,0,No,No,1,2,0,Electronic check,70.6,70.6,Yes,1.0,True,True,True,True,True,0,2021-01-02,70.6,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
554,4965,6987-XQSJT,Female,1,No,No,2,2,0,Electronic check,79.5,4370.25,Yes,55.0,True,True,True,True,True,0,2016-08-02,79.5,1,Month-to-Month,Two or More Lines,Fiber Optic,55.0,1,0
555,4941,6960-HVYXR,Female,0,No,No,2,2,0,Electronic check,76.0,76.0,Yes,1.0,True,True,True,True,True,0,2021-01-02,76,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,0
556,4940,6959-UWKHF,Male,0,No,No,1,1,0,Electronic check,42.9,42.9,Yes,1.0,False,True,True,True,True,0,2021-01-02,42.9,1,Month-to-Month,One Line,DSL,1.0,1,0
557,4938,6956-SMUCM,Female,0,No,No,1,2,0,Credit card (automatic),99.0,287.4,Yes,2.9,True,True,True,True,True,0,2020-12-02,99,1,Month-to-Month,One Line,Fiber Optic,3.0,1,0
558,4931,6941-PMGEP,Female,0,No,No,1,2,0,Electronic check,80.0,412.5,Yes,5.2,True,True,True,True,True,0,2020-09-02,80,1,Month-to-Month,One Line,Fiber Optic,5.0,1,0
559,3894,5480-HPRRX,Female,1,No,No,0,1,0,Electronic check,25.3,77.75,Yes,3.1,True,True,False,True,False,0,2020-11-02,25.3,1,Month-to-Month,No Phone Service,DSL,3.0,1,0
560,4925,6927-WTFIV,Male,1,No,No,1,2,0,Credit card (automatic),71.3,1389.2,Yes,19.5,False,True,True,True,True,0,2019-07-02,71.3,1,Month-to-Month,One Line,Fiber Optic,19.0,1,0
561,3898,5482-NUPNA,Female,0,No,No,1,1,0,Mailed check,60.4,272.15,Yes,4.5,True,True,True,True,True,0,2020-10-02,60.4,1,Month-to-Month,One Line,DSL,5.0,1,0
562,3899,5482-PLVPE,Female,1,No,No,0,1,0,Electronic check,24.35,41.85,Yes,1.7,True,True,False,True,False,0,2021-01-02,24.35,1,Month-to-Month,No Phone Service,DSL,2.0,1,0
563,3902,5485-WUYWF,Male,1,No,No,1,1,0,Bank transfer (automatic),66.4,94.55,Yes,1.4,False,True,True,True,True,0,2021-01-02,66.4,1,Month-to-Month,One Line,DSL,1.0,1,0
564,3903,5493-SDRDQ,Male,0,No,No,1,1,0,Mailed check,55.1,113.35,Yes,2.1,False,True,True,True,True,0,2020-12-02,55.1,1,Month-to-Month,One Line,DSL,2.0,1,0
565,3904,5494-HECPR,Female,0,No,No,1,2,0,Electronic check,80.25,80.25,Yes,1.0,True,True,True,True,True,0,2021-01-02,80.25,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
566,4921,6923-EFPNL,Male,0,No,No,2,1,0,Credit card (automatic),51.75,201.1,Yes,3.9,False,True,True,True,True,0,2020-11-02,51.75,1,Month-to-Month,Two or More Lines,DSL,4.0,1,0
567,3826,5378-IKEEG,Female,0,No,No,0,1,0,Electronic check,35.75,35.75,Yes,1.0,True,True,False,True,False,0,2021-01-02,35.75,1,Month-to-Month,No Phone Service,DSL,1.0,1,0
568,4956,6979-ZNSFF,Female,0,No,No,2,2,0,Electronic check,87.05,762.1,Yes,8.8,True,True,True,True,True,0,2020-06-02,87.05,1,Month-to-Month,Two or More Lines,Fiber Optic,9.0,1,0
569,3827,5380-AFSSK,Female,0,No,No,2,2,0,Mailed check,93.9,486.85,Yes,5.2,True,True,True,True,True,0,2020-09-02,93.9,1,Month-to-Month,Two or More Lines,Fiber Optic,5.0,1,0
570,3828,5380-WJKOV,Male,0,No,No,2,2,0,Electronic check,106.35,3549.25,Yes,33.4,False,True,True,True,True,0,2018-05-02,106.35,1,Month-to-Month,Two or More Lines,Fiber Optic,33.0,1,0
571,4960,6982-SSHFK,Male,0,No,No,1,1,0,Mailed check,44.4,44.4,Yes,1.0,False,True,True,True,True,0,2021-01-02,44.4,1,Month-to-Month,One Line,DSL,1.0,1,0
572,3840,5393-RXQSZ,Male,0,No,No,1,2,0,Electronic check,79.6,79.6,Yes,1.0,False,True,True,True,True,0,2021-01-02,79.6,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
573,3842,5394-SVGJV,Male,0,No,No,2,2,0,Bank transfer (automatic),98.8,3475.55,Yes,35.2,False,True,True,True,True,0,2018-03-02,98.8,1,Month-to-Month,Two or More Lines,Fiber Optic,35.0,1,0
574,3852,5419-CONWX,Female,1,No,No,1,2,0,Credit card (automatic),99.8,442.85,Yes,4.4,True,True,True,True,True,0,2020-10-02,99.8,1,Month-to-Month,One Line,Fiber Optic,4.0,1,0
575,3854,5419-JPRRN,Male,0,No,No,2,2,0,Electronic check,101.45,101.45,Yes,1.0,False,True,True,True,True,0,2021-01-02,101.45,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,0
576,3737,5261-QSHQM,Female,0,No,No,0,1,0,Electronic check,24.45,86.6,Yes,3.5,True,True,False,True,False,0,2020-11-02,24.45,1,Month-to-Month,No Phone Service,DSL,4.0,1,0
577,5019,7054-LGEQW,Female,0,No,No,1,1,0,Mailed check,45.95,45.95,Yes,1.0,True,True,True,True,True,0,2021-01-02,45.95,1,Month-to-Month,One Line,DSL,1.0,1,0
578,3631,5143-WMWOG,Male,0,No,No,1,0,0,Electronic check,19.95,19.95,Yes,1.0,False,True,True,False,False,0,2021-01-02,19.95,1,Month-to-Month,One Line,No Internet Service,1.0,1,0
579,3616,5130-IEKQT,Male,1,No,No,2,2,0,Mailed check,105.95,2655.25,Yes,25.1,False,True,True,True,True,0,2019-01-02,105.95,1,Month-to-Month,Two or More Lines,Fiber Optic,25.0,1,0
580,5075,7133-VBDCG,Female,0,No,No,1,2,0,Bank transfer (automatic),79.85,2015.35,Yes,25.2,True,True,True,True,True,0,2019-01-02,79.85,1,Month-to-Month,One Line,Fiber Optic,25.0,1,0
581,3627,5138-WVKYJ,Male,0,No,No,2,2,0,Electronic check,98.55,1008.55,Yes,10.2,False,True,True,True,True,0,2020-04-02,98.55,1,Month-to-Month,Two or More Lines,Fiber Optic,10.0,1,0
582,5072,7130-VTEWQ,Female,1,No,No,2,2,0,Electronic check,75.75,606.25,Yes,8.0,True,True,True,True,True,0,2020-06-02,75.75,1,Month-to-Month,Two or More Lines,Fiber Optic,8.0,1,0
583,3630,5143-EGQFK,Female,1,No,No,0,1,0,Electronic check,29.65,291.4,Yes,9.8,True,True,False,True,False,0,2020-05-02,29.65,1,Month-to-Month,No Phone Service,DSL,10.0,1,0
584,3646,5154-VEKBL,Female,0,No,No,0,1,0,Mailed check,58.5,539.85,Yes,9.2,True,True,False,True,False,0,2020-05-02,58.5,1,Month-to-Month,No Phone Service,DSL,9.0,1,0
585,3585,5077-DXTCG,Female,0,No,No,1,1,0,Electronic check,45.3,45.3,Yes,1.0,True,True,True,True,True,0,2021-01-02,45.3,1,Month-to-Month,One Line,DSL,1.0,1,0
586,3569,5057-LCOUI,Female,0,No,No,0,1,0,Electronic check,50.75,2011.4,Yes,39.6,True,True,False,True,False,0,2017-11-02,50.75,1,Month-to-Month,No Phone Service,DSL,40.0,1,0
587,3581,5073-WXOYN,Female,0,No,No,0,1,0,Electronic check,50.8,3027.4,Yes,59.6,True,True,False,True,False,0,2016-03-02,50.8,1,Month-to-Month,No Phone Service,DSL,60.0,1,0
588,5092,7156-MHUGY,Male,1,No,No,1,2,0,Electronic check,90.5,1201.15,Yes,13.3,False,True,True,True,True,0,2020-01-02,90.5,1,Month-to-Month,One Line,Fiber Optic,13.0,1,0
589,3599,5108-ADXWO,Male,0,No,No,1,2,0,Electronic check,73.5,791.75,Yes,10.8,False,True,True,True,True,0,2020-04-02,73.5,1,Month-to-Month,One Line,Fiber Optic,11.0,1,0
590,5091,7153-OANIO,Male,0,No,No,1,2,0,Electronic check,69.95,69.95,Yes,1.0,False,True,True,True,True,0,2021-01-02,69.95,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
591,5063,7120-RFMVS,Male,0,No,No,2,2,0,Electronic check,84.5,84.5,Yes,1.0,False,True,True,True,True,0,2021-01-02,84.5,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,0
592,3650,5159-YFPKQ,Female,0,No,No,1,2,0,Electronic check,75.8,160.75,Yes,2.1,True,True,True,True,True,0,2020-12-02,75.8,1,Month-to-Month,One Line,Fiber Optic,2.0,1,0
593,3716,5228-EXCET,Male,0,No,No,1,2,0,Electronic check,80.85,1008.7,Yes,12.5,False,True,True,True,True,0,2020-02-02,80.85,1,Month-to-Month,One Line,Fiber Optic,12.0,1,0
594,5036,7079-QRCBC,Female,0,No,No,2,2,0,Electronic check,98.75,2407.3,Yes,24.4,True,True,True,True,True,0,2019-02-02,98.75,1,Month-to-Month,Two or More Lines,Fiber Optic,24.0,1,0
595,3703,5208-HFSBT,Female,0,No,No,1,1,0,Credit card (automatic),55.05,102.75,Yes,1.9,True,True,True,True,True,0,2021-01-02,55.05,1,Month-to-Month,One Line,DSL,2.0,1,0
596,5031,7074-IEVOJ,Female,1,No,No,2,2,0,Electronic check,79.4,205.05,Yes,2.6,True,True,True,True,True,0,2020-12-02,79.4,1,Month-to-Month,Two or More Lines,Fiber Optic,3.0,1,0
597,3654,5167-GBFRE,Male,1,No,No,0,1,0,Bank transfer (automatic),25.2,102.5,Yes,4.1,False,True,False,True,False,0,2020-10-02,25.2,1,Month-to-Month,No Phone Service,DSL,4.0,1,0
598,3718,5229-PRWKT,Male,0,No,No,2,2,0,Electronic check,86.55,649.65,Yes,7.5,False,True,True,True,True,0,2020-07-02,86.55,1,Month-to-Month,Two or More Lines,Fiber Optic,8.0,1,0
599,3722,5233-GEEAX,Male,1,No,No,0,1,0,Electronic check,29.4,221.9,Yes,7.5,False,True,False,True,False,0,2020-07-02,29.4,1,Month-to-Month,No Phone Service,DSL,8.0,1,0
600,3726,5240-IJOQT,Male,1,No,No,2,2,0,Electronic check,74.7,74.7,Yes,1.0,False,True,True,True,True,0,2021-01-02,74.7,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,0
601,5027,7065-YUNRY,Female,0,No,No,1,1,0,Mailed check,45.3,45.3,Yes,1.0,True,True,True,True,True,0,2021-01-02,45.3,1,Month-to-Month,One Line,DSL,1.0,1,0
602,3698,5204-QZXPU,Male,0,No,No,0,1,0,Electronic check,39.65,733.35,Yes,18.5,False,True,False,True,False,0,2019-08-02,39.65,1,Month-to-Month,No Phone Service,DSL,18.0,1,0
603,3655,5167-ZFFMM,Male,0,No,No,2,2,0,Credit card (automatic),90.85,90.85,Yes,1.0,False,True,True,True,True,0,2021-01-02,90.85,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,0
604,5059,7112-OPOTK,Male,0,No,No,1,2,0,Electronic check,68.25,2171.15,Yes,31.8,False,True,True,True,True,0,2018-07-02,68.25,1,Month-to-Month,One Line,Fiber Optic,32.0,1,0
605,3665,5174-RNGBH,Female,0,No,No,1,1,0,Mailed check,66.25,620.55,Yes,9.4,True,True,True,True,True,0,2020-05-02,66.25,1,Month-to-Month,One Line,DSL,9.0,1,0
606,3666,5175-AOBHI,Female,0,No,No,1,1,0,Mailed check,46.0,193.6,Yes,4.2,True,True,True,True,True,0,2020-10-02,46,1,Month-to-Month,One Line,DSL,4.0,1,0
607,3679,5186-SAMNZ,Male,1,No,No,1,2,0,Bank transfer (automatic),69.5,69.5,Yes,1.0,False,True,True,True,True,0,2021-01-02,69.5,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
608,3681,5192-EBGOV,Female,1,No,No,2,2,0,Electronic check,85.7,85.7,Yes,1.0,True,True,True,True,True,0,2021-01-02,85.7,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,0
609,3684,5196-SGOAK,Female,0,No,No,1,2,0,Electronic check,75.7,75.7,Yes,1.0,True,True,True,True,True,0,2021-01-02,75.7,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
610,5041,7089-IVVAZ,Female,0,No,No,2,2,0,Bank transfer (automatic),103.35,847.3,Yes,8.2,True,True,True,True,True,0,2020-06-02,103.35,1,Month-to-Month,Two or More Lines,Fiber Optic,8.0,1,0
611,5039,7083-YNSKY,Female,0,No,No,2,0,0,Credit card (automatic),25.4,399.6,Yes,15.7,True,True,True,False,False,0,2019-11-02,25.4,1,Month-to-Month,Two or More Lines,No Internet Service,16.0,1,0
612,2288,3269-ATYWD,Male,1,No,No,2,2,0,Bank transfer (automatic),95.65,3759.05,Yes,39.3,False,True,True,True,True,0,2017-11-02,95.65,1,Month-to-Month,Two or More Lines,Fiber Optic,39.0,1,0
613,861,1251-KRREG,Male,0,No,No,2,1,0,Mailed check,54.4,114.1,Yes,2.1,False,True,True,True,True,0,2020-12-02,54.4,1,Month-to-Month,Two or More Lines,DSL,2.0,1,0
614,845,1226-UDFZR,Female,0,No,No,1,1,0,Mailed check,49.6,114.7,Yes,2.3,True,True,True,True,True,0,2020-12-02,49.6,1,Month-to-Month,One Line,DSL,2.0,1,0
615,852,1236-WFCDV,Male,1,No,No,1,2,0,Credit card (automatic),90.45,1266.1,Yes,14.0,False,True,True,True,True,0,2020-01-02,90.45,1,Month-to-Month,One Line,Fiber Optic,14.0,1,0
616,855,1240-KNSEZ,Male,0,No,No,1,0,0,Mailed check,20.1,20.1,Yes,1.0,False,True,True,False,False,0,2021-01-02,20.1,1,Month-to-Month,One Line,No Internet Service,1.0,1,0
617,6564,9330-IJWIO,Female,0,No,No,2,2,0,Electronic check,100.35,1358.85,Yes,13.5,True,True,True,True,True,0,2020-01-02,100.35,1,Month-to-Month,Two or More Lines,Fiber Optic,14.0,1,0
618,863,1254-IZEYF,Female,1,No,No,2,2,0,Electronic check,99.95,3186.65,Yes,31.9,True,True,True,True,True,0,2018-07-02,99.95,1,Month-to-Month,Two or More Lines,Fiber Optic,32.0,1,0
619,866,1260-TTRXI,Male,0,No,No,1,1,0,Electronic check,54.3,195.3,Yes,3.6,False,True,True,True,True,0,2020-11-02,54.3,1,Month-to-Month,One Line,DSL,4.0,1,0
620,869,1264-BYWMS,Male,0,No,No,2,2,0,Electronic check,96.8,5283.95,Yes,54.6,False,True,True,True,True,0,2016-08-02,96.8,1,Month-to-Month,Two or More Lines,Fiber Optic,55.0,1,0
621,6560,9318-NKNFC,Male,0,No,No,1,0,0,Mailed check,18.85,18.85,Yes,1.0,False,True,True,False,False,0,2021-01-02,18.85,1,Month-to-Month,One Line,No Internet Service,1.0,1,0
622,6559,9317-WZPGV,Female,1,No,No,1,2,0,Bank transfer (automatic),79.75,159.4,Yes,2.0,True,True,True,True,True,0,2021-01-02,79.75,1,Month-to-Month,One Line,Fiber Optic,2.0,1,0
623,6552,9306-CPCBC,Female,0,No,No,2,2,0,Electronic check,74.25,210.3,Yes,2.8,True,True,True,True,True,0,2020-12-02,74.25,1,Month-to-Month,Two or More Lines,Fiber Optic,3.0,1,0
624,818,1195-OIYEJ,Male,0,No,No,1,2,0,Electronic check,91.1,1135.7,Yes,12.5,False,True,True,True,True,0,2020-02-02,91.1,1,Month-to-Month,One Line,Fiber Optic,12.0,1,0
625,6592,9367-WXLCH,Male,0,No,No,2,2,0,Bank transfer (automatic),84.5,662.65,Yes,7.8,False,True,True,True,True,0,2020-07-02,84.5,1,Month-to-Month,Two or More Lines,Fiber Optic,8.0,1,0
626,814,1193-RTSLK,Female,0,No,No,1,2,0,Credit card (automatic),83.9,3233.6,Yes,38.5,True,True,True,True,True,0,2017-12-02,83.9,1,Month-to-Month,One Line,Fiber Optic,39.0,1,0
627,819,1196-AMORA,Male,0,No,No,2,2,0,Electronic check,73.6,520.0,Yes,7.1,False,True,True,True,True,0,2020-07-02,73.6,1,Month-to-Month,Two or More Lines,Fiber Optic,7.0,1,0
628,823,1205-WNWPJ,Female,0,No,No,1,1,0,Mailed check,59.5,415.95,Yes,7.0,True,True,True,True,True,0,2020-08-02,59.5,1,Month-to-Month,One Line,DSL,7.0,1,0
629,830,1213-NGCUN,Female,0,No,No,1,1,0,Bank transfer (automatic),49.65,267.35,Yes,5.4,True,True,True,True,True,0,2020-09-02,49.65,1,Month-to-Month,One Line,DSL,5.0,1,0
630,879,1271-SJBGZ,Male,1,No,No,0,1,0,Electronic check,43.65,526.95,Yes,12.1,False,True,False,True,False,0,2020-02-02,43.65,1,Month-to-Month,No Phone Service,DSL,12.0,1,0
631,6551,9305-CDSKC,Female,0,No,No,2,2,0,Electronic check,99.65,820.5,Yes,8.2,True,True,True,True,True,0,2020-06-02,99.65,1,Month-to-Month,Two or More Lines,Fiber Optic,8.0,1,0
632,923,1342-JPNKI,Male,0,No,No,2,2,0,Bank transfer (automatic),86.05,834.1,Yes,9.7,False,True,True,True,True,0,2020-05-02,86.05,1,Month-to-Month,Two or More Lines,Fiber Optic,10.0,1,0
633,930,1349-WXNGG,Male,0,No,No,1,0,0,Bank transfer (automatic),20.05,20.05,Yes,1.0,False,True,True,False,False,0,2021-01-02,20.05,1,Month-to-Month,One Line,No Internet Service,1.0,1,0
634,6518,9250-WYPLL,Female,0,No,No,2,2,0,Electronic check,75.55,413.65,Yes,5.5,True,True,True,True,True,0,2020-09-02,75.55,1,Month-to-Month,Two or More Lines,Fiber Optic,5.0,1,0
635,6516,9248-OJYKK,Male,1,No,No,2,2,0,Electronic check,76.45,76.45,Yes,1.0,False,True,True,True,True,0,2021-01-02,76.45,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,0
636,6513,9239-ZBZZV,Female,0,No,No,0,1,0,Electronic check,47.95,305.1,Yes,6.4,True,True,False,True,False,0,2020-08-02,47.95,1,Month-to-Month,No Phone Service,DSL,6.0,1,0
637,882,1273-MTETI,Female,1,No,No,2,2,0,Electronic check,88.85,372.45,Yes,4.2,True,True,True,True,True,0,2020-10-02,88.85,1,Month-to-Month,Two or More Lines,Fiber Optic,4.0,1,0
638,6511,9237-HQITU,Female,0,No,No,1,2,0,Electronic check,70.7,151.65,Yes,2.1,True,True,True,True,True,0,2020-12-02,70.7,1,Month-to-Month,One Line,Fiber Optic,2.0,1,0
639,949,1374-DMZUI,Female,1,No,No,2,2,0,Electronic check,94.3,424.45,Yes,4.5,True,True,True,True,True,0,2020-10-02,94.3,1,Month-to-Month,Two or More Lines,Fiber Optic,5.0,1,0
640,952,1383-EZRWL,Female,0,No,No,1,0,0,Mailed check,20.05,164.85,Yes,8.2,True,True,True,False,False,0,2020-06-02,20.05,1,Month-to-Month,One Line,No Internet Service,8.0,1,0
641,884,1285-OKIPP,Male,0,No,No,1,2,0,Electronic check,79.9,79.9,Yes,1.0,False,True,True,True,True,0,2021-01-02,79.9,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
642,6550,9300-RENDD,Male,0,No,No,1,2,0,Electronic check,79.95,79.95,Yes,1.0,False,True,True,True,True,0,2021-01-02,79.95,1,Month-to-Month,One Line,Fiber Optic,1.0,1,0
643,6549,9300-AGZNL,Male,1,No,No,2,2,0,Electronic check,94.0,94.0,Yes,1.0,False,True,True,True,True,0,2021-01-02,94,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,0
644,896,1304-NECVQ,Female,1,No,No,2,2,0,Electronic check,78.55,149.55,Yes,1.9,True,True,True,True,True,0,2021-01-02,78.55,1,Month-to-Month,Two or More Lines,Fiber Optic,2.0,1,0
645,6539,9282-IZGQK,Female,0,No,No,2,2,0,Electronic check,85.0,85.0,Yes,1.0,True,True,True,True,True,0,2021-01-02,85,1,Month-to-Month,Two or More Lines,Fiber Optic,1.0,1,0
646,906,1320-HTRDR,Female,0,No,No,2,2,0,Electronic check,75.5,220.6,Yes,2.9,True,True,True,True,True,0,2020-12-02,75.5,1,Month-to-Month,Two or More Lines,Fiber Optic,3.0,1,0
